landslide_size,fatality_count,longitude,latitude,date,country_name,landslide_trigger,injuries,type
small,0,-122.6192,39.0081,12/11/2014 9:00,united states,downpour,0,mudslide
small,0,101.687,3.0879,4/29/2011 4:00,malaysia,downpour,,landslide
small,0,-77.0832,-12.0929,11/25/2013 3:06,Peru,earthquake,,rock_fall
unknown,2,123.0845,9.5192,9/22/2014 23:00,Philippines,unknown,0,landslide
medium,0,-122.9082,47.0252,12/13/2010 7:30,united states,downpour,,mudslide
medium,0,79.5269,30.6494,8/15/2015 0:00,India,continuous_rain,0,landslide
medium,1,-61.4484,10.6933,8/6/2010 11:00,Trinidad and Tobago,downpour,,landslide
medium,0,77.1402,31.0722,7/2/2013 23:00,India,downpour,,landslide
medium,4,92.19905362,21.23291114,6/15/2010 4:00,Bangladesh,downpour,,landslide
medium,0,109.8832,18.777,10/2/2010 15:10,China,downpour,,landslide
medium,0,74.6264,33.0498,8/14/2013 0:00,India,downpour,,landslide
medium,1,34.4164,1.0765,8/10/2013 3:00,uganda,downpour,18,landslide
small,0,-1.2772,50.7662,6/21/2015 8:00,united Kingdom,unknown,1,unknown
medium,0,-115.5106,43.7777,8/4/2014 0:00,united states,rain,0,landslide
small,0,-78.9261,40.3316,6/16/2015 0:00,united states,continuous_rain,0,landslide
medium,0,93.5039,24.7543,6/7/2010 0:00,India,rain,,landslide
medium,1,72.8102,18.9774,8/29/2011 12:30,India,downpour,3,landslide
medium,7,120.6336,16.5127,10/8/2009 0:00,Philippines,tropical_cyclone,,landslide
medium,0,-123.8109,46.3662,11/18/2012 0:00,united states,rain,,landslide
medium,4,-46.8844,-23.1864,1/6/2011 0:00,Brazil,downpour,,mudslide
medium,0,-118.1733,34.2068,1/18/2010 0:00,united states,downpour,,debris_flow
medium,0,-111.1546,39.4714,8/23/2013 9:00,united states,downpour,,debris_flow
medium,0,-86.125,34.1386,12/28/2015 0:00,united states,unknown,0,rock_fall
medium,0,-82.5494,35.8269,1/15/2013 0:00,united states,rain,,mudslide
medium,0,123.8946,10.313,7/20/2013 23:00,Philippines,downpour,1,landslide
medium,4,-84.125,9.7789,10/9/2007 0:00,Costa Rica,rain,,complex
small,0,-118.2537,34.3091,1/21/2010 0:00,united states,downpour,,complex
medium,0,120.8994,23.475,5/23/2010 0:00,Taiwan,downpour,,landslide
medium,0,8.7412,46.6901,3/14/2016 23:00,switzerland,unknown,0,other
large,2100,6.7124,45.3917,7/11/2016 0:00,France,unknown,,debris_flow
medium,0,77.4138,32.7571,8/4/2010 0:00,India,downpour,,landslide
medium,0,-85.5325,13.5317,8/25/2010 0:00,Nicaragua,downpour,,landslide
medium,1,83.5165,27.7625,7/25/2016 23:00,Nepal,unknown,0,landslide
medium,2100,80.50476155,29.57990613,8/12/2007 0:00,Nepal,rain,,landslide
small,0,-110.7826,43.4756,4/17/2014 18:00,united states,snowfall_snowmelt,0,creep
unknown,0,-123.8078,44.3729,3/28/2014 6:36,united states,unknown,0,landslide
large,1,-75.4375,2.8917,3/16/2014 0:00,Colombia,continuous_rain,0,mudslide
very_large,2100,70.3589,37.0133,5/2/2014 0:00,Afghanistan,continuous_rain,0,landslide
large,50,120.5967,16.4016,10/8/2009 0:00,Philippines,tropical_cyclone,,landslide
medium,0,36.0893,0.8734,5/8/2013 0:00,Kenya,rain,,landslide
large,0,124.35,13.7,10/28/2007 0:00,Philippines,rain,,landslide
unknown,0,-123.3807,44.5396,12/23/2012 23:36,united states,unknown,0,landslide
medium,0,-69.8693,18.5225,8/3/2014 0:00,Dominican Republic,tropical_cyclone,0,landslide
medium,0,-124.3342,43.1294,12/22/2015 17:12,united states,unknown,,landslide
medium,0,74.2562,33.3852,8/9/2015 13:00,India,downpour,0,landslide
medium,0,-114.6379,45.7021,6/3/2015 0:00,united states,downpour,0,mudslide
unknown,0,-124.114,44.1885,1/16/2011 15:42,united states,unknown,0,landslide
medium,0,-105.9334,39.5676,6/5/2011 0:00,united states,rain,,mudslide
medium,0,106.9059,-6.655,1/21/2014 0:00,Indonesia,downpour,0,landslide
medium,0,73.9067,34.1093,9/5/2014 18:00,Pakistan,rain,0,landslide
small,1,-5.9506,54.8226,7/17/2007 0:00,united Kingdom,rain,,landslide
small,0,-121.957,47.7028,6/11/2010 0:00,united states,downpour,,landslide
small,0,-82.4685,38.4001,5/18/2011 0:00,united states,downpour,,landslide
small,0,-74.7969,40.1205,4/20/2015 0:00,united states,downpour,0,landslide
medium,1,77.089,30.895,12/21/2008 0:00,India,unknown,,rock_fall
medium,0,92.489,20.8605,10/1/2008 0:00,myanmar [Burma],downpour,,landslide
unknown,0,-123.7172,43.0004,2/7/2015 1:06,united states,unknown,0,landslide
small,0,-123.8848,44.9771,1/17/2015 0:00,united states,unknown,0,landslide
unknown,0,-122.4303,44.3998,1/16/2011 8:27,united states,unknown,0,landslide
medium,0,116.2113,5.9012,8/9/2015 6:00,malaysia,tropical_cyclone,0,mudslide
medium,0,92.7362,23.7131,6/19/2015 0:00,India,rain,0,landslide
medium,8,139.2902,-3.9287,8/23/2015 0:00,Indonesia,downpour,0,landslide
medium,0,122.2299,7.2075,8/4/2013 15:00,Philippines,downpour,,landslide
medium,2,80.314,7.1145,5/27/2011 0:00,sri lanka,downpour,,landslide
small,0,-117.1282,32.7738,7/19/2015 0:00,united states,downpour,0,rock_fall
medium,6,-74.1899,4.6176,12/8/2011 0:00,Colombia,downpour,,mudslide
medium,10,69.3203,38.5464,4/3/2015 0:00,Tajikistan,unknown,0,mudslide
medium,0,116.7968,5.4204,1/14/2014 9:00,malaysia,continuous_rain,0,landslide
medium,0,-82.4937,38.6451,5/11/2011 0:00,united states,downpour,,landslide
unknown,0,-119.7667,45.4956,9/15/2013 18:08,united states,unknown,0,landslide
medium,0,80.3125,29.0958,8/20/2009 0:00,Nepal,downpour,,landslide
large,6,110.0501,23.6143,8/17/2013 0:00,China,tropical_cyclone,,landslide
small,0,-61.4004,10.6501,6/14/2013 9:00,Trinidad and Tobago,downpour,,landslide
medium,0,121.0489,18.2216,12/17/2010 0:00,Philippines,downpour,,landslide
large,1,104.8531,33.7721,9/21/2010 4:30,China,downpour,,landslide
large,38,77.1645,31.1,9/19/2008 0:00,India,downpour,,landslide
unknown,0,-122.5262,43.3037,1/17/2011 15:31,united states,unknown,0,landslide
small,0,-80.6005,40.43,5/23/2016 23:00,united states,unknown,0,rock_fall
medium,0,94.9439,26.3897,8/16/2013 0:00,India,rain,,landslide
medium,5,103.685,35.978,11/6/2007 0:00,China,rain,,landslide
small,0,-119.6542,39.3007,6/4/2015 0:00,united states,downpour,0,landslide
small,0,-122.2869,47.7371,12/12/2010 0:00,united states,downpour,,landslide
unknown,0,-123.3811,44.5397,3/22/2012 19:01,united states,unknown,0,landslide
small,0,-84.4557,9.9275,11/1/2014 1:23,Costa Rica,earthquake,0,landslide
medium,1,121.1622,13.9457,6/26/2010 16:30,Philippines,unknown,1,landslide
medium,0,15.1933,37.8762,3/4/2011 0:00,Italy,downpour,,landslide
medium,0,120.5941,16.292,10/20/2016 0:00,Philippines,tropical_cyclone,0,landslide
medium,5,78.63,31.8931,7/27/2013 0:00,India,mining,,landslide
small,0,-122.3485,47.5564,12/12/2010 0:00,united states,downpour,,landslide
medium,0,-110.4572,40.1107,9/12/2013 6:40,united states,downpour,,mudslide
large,0,167.9904,-44.765,9/10/2013 0:00,New Zealand,downpour,,landslide
medium,5,-46.6288398,-23.54612792,1/21/2010 2:00,Brazil,downpour,,landslide
medium,0,-115.2605,43.6091,9/4/2015 0:00,united states,rain,0,landslide
medium,0,-122.6867,45.5017,12/18/2015 18:00,united states,unknown,0,landslide
medium,21,-67.5836,-15.999,9/24/2013 15:00,Bolivia,rain,27,mudslide
medium,0,-116.8648,33.8426,8/30/2013 15:00,united states,downpour,,debris_flow
medium,0,116.0946,5.9437,6/9/2010 14:00,malaysia,downpour,,landslide
medium,0,116.5268,6.009,4/10/2011 9:00,malaysia,downpour,,landslide
large,104,96.2887,25.6219,4/2/2016 0:00,myanmar [Burma],unknown,100,landslide
medium,0,20.9306,41.7396,3/15/2010 0:00,macedonia,downpour,4,landslide
small,0,-79.9928,40.4407,5/20/2011 0:00,united states,downpour,,landslide
unknown,0,-124.2066,43.1835,12/30/2011 8:02,united states,unknown,0,landslide
medium,0,72.3032,41.4807,6/16/2016 23:00,Kyrgyzstan,downpour,0,mudslide
medium,6,83.3482,28.2632,9/3/2013 0:00,Nepal,downpour,,landslide
small,0,-79.7822,40.4041,3/10/2008 0:00,united states,rain,,landslide
medium,0,127.586,40.3687,9/2/2010 0:00,North Korea,tropical_cyclone,,landslide
small,0,-122.3059,47.9361,3/13/2011 23:00,united states,downpour,,mudslide
medium,6,112.1351,23.4462,9/25/2016 15:00,China,downpour,1,landslide
small,0,-122.4147,47.6422,1/1/1997 0:00,united states,downpour,0,debris_flow
medium,0,80.8576,30.1719,7/4/2013 0:00,India,continuous_rain,,landslide
medium,0,-81.4493,38.1077,11/20/2013 23:00,united states,unknown,,mudslide
small,0,-103.7141647,41.83059462,7/4/2016 23:00,united states,unknown,0,rock_fall
medium,0,73.6608,16.5676,7/22/2010 0:00,India,downpour,,landslide
unknown,0,-123.6152,42.2817,2/7/2015 9:29,united states,unknown,0,landslide
medium,0,73.5027,17.0661,8/18/2010 4:30,India,downpour,,landslide
small,0,77.1751,31.1003,7/26/2015 0:00,India,continuous_rain,0,landslide
unknown,0,-123.1946,45.9768,11/20/2015 10:41,united states,unknown,0,landslide
small,0,-120.5128,47.9266,7/24/2015 0:00,united states,downpour,0,debris_flow
medium,0,75.6157,32.6175,8/20/2015 0:00,India,unknown,0,landslide
small,0,-82.0071,36.1748,4/2/2016 23:00,united states,unknown,0,landslide
small,0,-116.4885,51.0086,9/6/2013 0:00,Canada,rain,,mudslide
small,0,92.3807,25.1416,8/19/2015 0:00,India,rain,0,landslide
medium,2,8.5968,45.9,11/15/2014 23:00,Italy,downpour,0,landslide
medium,1,80.8708,29.1917,8/18/2009 0:00,Nepal,downpour,,landslide
small,0,-79.7989,37.8116,2/21/2015 0:00,united states,snowfall_snowmelt,0,landslide
small,0,-75.5741,42.8868,7/8/2013 9:00,united states,downpour,,mudslide
medium,0,-84.8196,12.3491,6/23/2014 0:00,Nicaragua,continuous_rain,0,landslide
medium,0,86.7001,26.9796,9/15/2010 0:00,Nepal,downpour,,landslide
small,0,23.157,41.7902,2/15/2015 0:00,Bulgaria,unknown,0,rock_fall
medium,0,78.8578,31.0358,8/1/2015 0:00,India,continuous_rain,1,rock_fall
medium,1,124.1,0.4,7/17/2008 0:00,Indonesia,downpour,,landslide
medium,0,-109.9673,43.7495,10/8/2013 11:30,united states,unknown,,landslide
medium,0,81.5999,29.1832,8/14/2011 0:00,Nepal,downpour,,landslide
small,2,88.1825,24.5582,4/19/2015 9:00,Bangladesh,dam_embankment_collapse,0,mudslide
small,1,80.2364,30.0705,7/19/2015 15:00,India,monsoon,0,rock_fall
small,0,-1.3166,51.4536,7/20/2007 0:00,united Kingdom,rain,,landslide
medium,0,-61.1819,13.2609,10/4/2010 0:00,saint vincent and the Grenadines,downpour,,landslide
medium,0,-122.6513,45.4818,3/1/2011 4:00,united states,downpour,,landslide
large,16,-92.8213,17.3738,9/29/2010 0:00,mexico,tropical_cyclone,,mudslide
medium,0,-118.3239,34.1134,3/1/2014 20:00,united states,unknown,0,mudslide
small,0,-82.2986,38.5063,4/3/2015 23:00,united states,downpour,0,mudslide
medium,3,-111.1754,39.561,9/2/2012 0:00,united states,downpour,,debris_flow
small,2,-122.6717,45.2729,10/18/2007 0:00,united states,rain,,mudslide
unknown,0,-124.2213,43.4,1/19/2012 9:21,united states,unknown,0,landslide
medium,0,-122.1839,47.7124,12/9/2015 0:00,united states,rain,0,mudslide
medium,3,92.72124394,23.73478778,10/5/2009 0:00,India,downpour,,landslide
medium,2,82.8332,28.0993,8/16/2008 0:00,Nepal,downpour,,landslide
medium,0,-105.3914,40.0018,7/14/2011 0:00,united states,downpour,,rock_fall
medium,1,91.7825,26.1961,6/22/2016 12:00,India,downpour,0,mudslide
medium,0,-119.7077573,49.86140688,4/11/2016 0:00,Canada,unknown,0,mudslide
medium,0,-79.0896,9.1805,6/5/2015 15:00,Panama,downpour,0,landslide
medium,7,86.1078,27.4907,8/13/2013 23:00,Nepal,monsoon,6,landslide
medium,0,-84.8199,12.3129,6/23/2014 0:00,Nicaragua,continuous_rain,0,landslide
medium,3,-43.0732,-22.9196,4/6/2010 0:00,Brazil,downpour,,landslide
medium,0,120.781,22.7519,6/11/2012 0:00,Taiwan,downpour,,landslide
small,0,-82.3635,37.7939,5/3/2010 0:00,united states,downpour,,mudslide
medium,0,92.3636,25.0728,8/19/2015 0:00,India,rain,0,landslide
large,3,123.5476,-1.601,7/7/2012 0:00,Indonesia,downpour,,landslide
medium,0,76.933,31.7099,7/10/2011 0:00,India,downpour,,landslide
medium,1,88.5294,27.1758,1/14/2016 5:15,India,unknown,5,rock_fall
small,1,75.2102,33.2504,7/12/2015 0:00,India,continuous_rain,0,landslide
large,13,-77.2506,-6.0082,10/17/2012 0:00,Peru,downpour,,landslide
medium,0,123.2804,13.64,9/5/2012 0:00,Philippines,downpour,,landslide
medium,0,179.3942,-16.4652,1/17/2008 0:00,Fiji,rain,,landslide
medium,1,-87.593,14.9064,10/29/2015 0:00,Honduras,continuous_rain,0,landslide
small,0,-85.226,35.2361,1/25/2010 2:00,united states,downpour,,complex
medium,0,100.3049,5.3737,10/13/2016 0:00,malaysia,unknown,0,landslide
medium,0,-87.1528,14.0468,6/13/2015 9:00,Honduras,rain,0,rock_fall
medium,0,-77.2433,17.9693,4/18/2010 0:00,Jamaica,downpour,,landslide
unknown,0,-121.9302,45.6408,3/30/2014 10:42,united states,unknown,0,landslide
small,0,147.0876,-41.4003,7/11/2016 15:00,Australia,downpour,0,landslide
medium,2,73.9239,15.3826,9/1/2012 4:30,India,downpour,,landslide
medium,0,-2.279,51.7444,1/2/2014 9:00,united Kingdom,unknown,0,landslide
medium,4,-84.1167,10,9/9/2007 0:00,Costa Rica,rain,,landslide
large,0,-4.8501,57.3121,2/28/2014 0:00,united Kingdom,unknown,0,landslide
medium,2,77.0958,30.9012,8/14/2010 0:00,India,downpour,,landslide
small,2,75.2405,33.2394,5/14/2014 0:00,India,rain,0,landslide
medium,4,100.8333,17.1167,8/23/2007 0:00,Thailand,rain,,mudslide
large,0,-84.512,39.1031,7/3/2011 0:00,united states,downpour,,landslide
large,0,-70.2492,-33.2968,6/17/2012 0:00,Chile,downpour,,landslide
medium,5,35.8526,-3.3729,11/27/2011 0:00,Tanzania,downpour,,landslide
large,4,35.5333,0.4671,12/29/2012 13:00,Kenya,rain,,landslide
medium,0,103.6056,32.6625,7/21/2011 0:00,China,downpour,,landslide
medium,0,121.2711,16.9623,10/18/2010 23:00,Philippines,tropical_cyclone,,landslide
small,0,145.1344,-37.7383,1/14/2011 13:25,Australia,downpour,,mudslide
medium,3,81.3097,29.3559,12/25/2008 0:00,Nepal,mining,,mudslide
medium,0,125.85,7.3667,1/12/2014 0:00,Philippines,tropical_cyclone,0,landslide
medium,0,145.0996,-5.8673,10/18/2016 0:00,Papua New Guinea,rain,0,landslide
small,0,-120.1725,34.5288,12/3/2014 11:30,united states,downpour,0,rock_fall
large,40,73.9791,35.3599,8/11/2010 0:00,Pakistan,downpour,,landslide
medium,1,65.7424,35.625,5/4/2007 0:00,Afghanistan,rain,,mudslide
unknown,0,-123.7155,44.3562,2/28/2011 9:05,united states,unknown,0,landslide
medium,0,113.1123,25.2745,8/16/2013 18:00,China,tropical_cyclone,4,landslide
large,0,7.599044836,46.27197927,7/22/2016 0:00,switzerland,rain,0,debris_flow
small,0,123.6703,10.182,12/10/2010 0:00,Philippines,downpour,,landslide
medium,1,82.7065,28.6985,8/15/2014 9:00,Nepal,continuous_rain,0,landslide
small,0,-122.4491,47.2664,11/9/2014 0:00,united states,downpour,0,mudslide
small,4,-122.7069,45.5113,3/28/2007 9:00,united states,rain,,landslide
medium,0,-0.6835,52.5362,6/13/2016 0:00,united Kingdom,downpour,0,landslide
medium,0,11.2603,44.3189,5/15/2010 23:00,Italy,downpour,,landslide
medium,0,88.5292,27.172,10/15/2016 0:00,India,downpour,0,landslide
medium,4,70.754,34.9376,3/26/2016 0:00,Afghanistan,rain,0,landslide
medium,0,22.8963,42.2481,3/21/2015 0:00,Bulgaria,rain,0,landslide
medium,0,77.5768,34.1534,6/8/2012 0:00,India,downpour,,landslide
medium,0,84.0696,24.0406,7/18/2015 17:30,India,continuous_rain,0,mudslide
unknown,4,125.0964,40.2315,7/24/2016 0:00,North Korea,downpour,20,unknown
small,0,-108.6856,45.8126,5/18/2016 15:30,united states,no_apparent_trigger,0,other
very_large,0,110.7888,32.6506,6/19/2011 0:00,China,downpour,,landslide
very_large,19,78.9829,30.2853,9/14/2012 8:00,India,downpour,,landslide
medium,0,-2.46,53.5967,12/30/2015 0:00,united Kingdom,flooding,0,mudslide
medium,5,75.5526,33.1488,4/17/2011 0:00,India,downpour,,landslide
medium,1,92.19314477,21.23967983,6/15/2010 4:00,Bangladesh,downpour,,landslide
medium,0,6.8171,45.8549,8/27/2015 8:30,France,snowfall_snowmelt,0,rock_fall
medium,15,97.8542,25.4053,5/3/2010 9:00,myanmar [Burma],mining,,landslide
medium,0,100.2804,-0.2751,11/22/2015 9:00,Indonesia,rain,0,landslide
small,0,-122.3915,47.5095,12/10/2010 0:00,united states,downpour,,mudslide
small,0,150.3299,-33.7117,3/2/2012 19:45,Australia,unknown,,landslide
medium,0,-84.0226,34.3426,5/19/2013 0:00,united states,rain,,landslide
medium,0,77.8561,31.5728,8/29/2016 23:00,India,continuous_rain,0,rock_fall
unknown,0,-122.7605,45.5762,6/5/2012 15:10,united states,unknown,0,landslide
medium,0,-122.3238,37.9591,3/24/2011 15:00,united states,downpour,,landslide
medium,0,-73.051,44.9344,5/4/2011 2:00,united states,downpour,,mudslide
large,6,125.5872,10.2143,1/13/2014 9:00,Philippines,tropical_cyclone,2,landslide
small,0,76.8267,11.3403,5/4/2014 0:00,India,rain,0,landslide
medium,0,75.4189,34.258,7/24/2015 0:00,India,continuous_rain,0,landslide
small,0,-77.54963507,39.28598942,5/5/2017 13:22,,rain,1,landslide
medium,1,125.8992,7.1633,2/23/2008 0:00,Philippines,rain,,landslide
medium,0,175.8188,-40.3271,9/25/2010 5:00,New Zealand,downpour,,landslide
small,0,-61.2714,10.5133,12/2/2011 0:00,Trinidad and Tobago,downpour,,mudslide
medium,0,-123.0556,38.917,3/23/2011 0:00,united states,downpour,,landslide
medium,0,79.0853,30.5345,10/18/2013 9:00,India,rain,,landslide
small,0,-103.7826,44.3507,6/1/2013 0:00,united states,rain,,mudslide
small,0,-73.7771,45.3226,4/14/2007 0:00,Canada,rain,,riverbank_collapse
medium,0,99.2003,9.387,11/23/2011 0:00,Thailand,downpour,,landslide
large,0,109.5337,-7.6926,12/20/2013 15:00,Indonesia,downpour,,landslide
large,44,123.7741,7.9007,8/15/2012 1:00,Philippines,rain,,landslide
small,0,-72.9684,40.9647,3/30/2010 0:00,united states,downpour,,mudslide
medium,6,84.7001,27.7923,9/18/2012 0:00,Nepal,downpour,,landslide
medium,0,173.9339,-41.7073,7/21/2013 0:00,New Zealand,earthquake,,landslide
very_large,44,107.4737,-7.113,2/23/2010 8:00,Indonesia,downpour,,landslide
unknown,0,-123.3252,46.1152,3/12/2012 16:58,united states,unknown,0,landslide
large,6,83.9533,28.2333,9/8/2007 0:00,Nepal,rain,,landslide
very_large,0,83.5109,27.9449,11/1/2013 12:00,Nepal,unknown,,landslide
medium,0,-72.8756,6.8202,11/20/2010 0:00,Colombia,downpour,,landslide
unknown,0,-123.8355,45.2711,10/4/2014 21:38,united states,unknown,0,landslide
large,34,-3.1,9.833,8/9/2008 0:00,Burkina Faso,rain,,mudslide
medium,1,-43.1823,-22.5046,4/6/2010 0:00,Brazil,downpour,,mudslide
small,0,100.2521,5.3491,10/18/2016 6:45,malaysia,rain,0,rock_fall
medium,8,120.7617,16.7667,8/19/2013 0:00,Philippines,tropical_cyclone,,landslide
medium,0,-80.6597,36.8693,3/10/2011 0:00,united states,downpour,,landslide
medium,0,-82.4781,38.4262,7/21/2010 8:00,united states,downpour,,landslide
small,0,83.6011,28.3048,7/18/2014 9:00,Nepal,rain,0,landslide
medium,8,76.2851,34.4332,8/1/2013 20:00,India,downpour,,landslide
medium,0,-127.5062,50.7053,9/24/2010 0:00,Canada,downpour,,complex
medium,0,101.5543,3.4463,10/20/2014 9:00,malaysia,downpour,0,landslide
medium,0,-90.7998,14.5558,9/23/2015 0:00,Guatemala,continuous_rain,0,landslide
medium,8,111.6641,27.6934,6/11/2012 19:54,China,downpour,,landslide
medium,0,80.9083,6.9025,11/24/2010 0:00,sri lanka,downpour,,landslide
medium,0,-69.9146,-32.8224,2/13/2013 0:00,Argentina,rain,,landslide
medium,0,174.0922,-35.3261,1/29/2011 8:00,New Zealand,tropical_cyclone,,landslide
medium,8,120.597,16.402,10/5/2009 0:00,Philippines,tropical_cyclone,,landslide
medium,17,-122.4055,47.5685,11/30/2012 0:00,united states,rain,,landslide
medium,0,85.8166,27.7513,9/14/2010 0:00,Nepal,downpour,,landslide
medium,0,-121.3232,50.7968,5/23/2015 0:00,Canada,downpour,0,debris_flow
medium,0,80.6053,16.5141,8/26/2010 9:00,India,downpour,,complex
medium,17,104.5167,28.7,8/25/2007 0:00,China,continuous_rain,,landslide
unknown,0,-122.0822,45.1373,1/7/2011 13:56,united states,unknown,0,landslide
medium,0,92.7187,23.7313,9/14/2015 1:30,India,downpour,0,landslide
medium,0,76.3902,9.8988,9/24/2010 1:00,India,downpour,,landslide
large,174,85.8692,27.7702,8/2/2014 2:30,Nepal,continuous_rain,52,landslide
medium,0,-82.2055,35.4299,5/7/2013 0:00,united states,rain,,landslide
medium,1,72.8282,41.4088,5/11/2011 0:00,Kyrgyzstan,downpour,,landslide
large,42,37.7542,6.8586,5/11/2016 0:00,Ethiopia,downpour,0,landslide
medium,0,-123.0933,38.5393,2/8/2014 0:00,united states,unknown,0,landslide
medium,0,124.8964,8.6068,7/26/2014 2:00,Philippines,downpour,1,landslide
large,1,125.9211,8.6251,1/13/2014 9:00,Philippines,tropical_cyclone,0,landslide
unknown,0,-124.1362,43.6911,3/5/2014 7:49,united states,unknown,0,landslide
small,0,-80.2462,36.2967,1/24/2010 2:00,united states,downpour,,mudslide
unknown,0,120.6824,22.7611,5/22/2016 0:00,Taiwan,earthquake,0,rock_fall
medium,0,88.28,26.89,6/29/2008 0:00,India,unknown,,landslide
medium,9,121.8279,24.5436,10/21/2010 0:00,Taiwan,tropical_cyclone,,mudslide
medium,1,-75.0495,5.3298,11/20/2010 0:00,Colombia,downpour,,landslide
unknown,0,-123.8595,44.3999,12/20/2015 11:24,united states,unknown,0,landslide
small,0,-2.042,57.6897,1/29/2016 0:00,united Kingdom,downpour,0,landslide
medium,0,76.9844,30.7059,9/11/2010 16:00,India,downpour,,landslide
